citation,year,decision_label,n_issues,merits_grants,procedural_reopen_grants,denied,remanded,dismissed
24001724,2024,merits_grant,1,1,0,0,0,0
24001725,2024,no_merits_grant,9,0,0,0,9,0
24001726,2024,merits_grant,1,1,0,0,0,0
24001727,2024,no_merits_grant,3,0,0,0,3,0
24001728,2024,no_merits_grant,3,0,0,2,1,0
24001729,2024,no_merits_grant,3,0,0,0,3,0
24001730,2024,no_merits_grant,4,0,0,0,4,0
24001731,2024,no_merits_grant,11,0,0,0,11,0
24001732,2024,merits_grant,6,1,0,5,0,0
24001733,2024,no_merits_grant,3,0,0,0,3,0
24001734,2024,merits_grant,4,2,0,1,1,0
24001735,2024,no_merits_grant,1,0,0,0,1,0
24001736,2024,no_merits_grant,1,0,0,0,1,0
24001737,2024,no_merits_grant,2,0,0,0,2,0
24001738,2024,no_merits_grant,14,0,1,12,1,0
24001739,2024,no_merits_grant,2,0,0,0,2,0
24001740,2024,merits_grant,6,1,0,4,1,0
24001741,2024,merits_grant,1,1,0,0,0,0
24001742,2024,no_merits_grant,1,0,0,0,1,0
24001743,2024,merits_grant,6,2,0,0,4,0
24001744,2024,no_merits_grant,5,0,0,0,5,0
24001745,2024,merits_grant,1,1,0,0,0,0
24001746,2024,no_merits_grant,6,0,0,0,5,1
24001747,2024,no_merits_grant,1,0,0,0,1,0
24001748,2024,merits_grant,1,1,0,0,0,0
24001749,2024,fully_affirmed,1,0,0,1,0,0
24001750,2024,fully_affirmed,1,0,0,1,0,0
24001751,2024,no_merits_grant,4,0,0,0,3,1
24001752,2024,no_merits_grant,4,0,0,2,2,0
24001753,2024,merits_grant,3,2,0,1,0,0
24001754,2024,no_merits_grant,1,0,0,0,1,0
24001755,2024,no_merits_grant,1,0,0,0,1,0
24001756,2024,no_merits_grant,10,0,0,0,0,10
24001757,2024,no_merits_grant,1,0,0,0,1,0
24001758,2024,fully_affirmed,1,0,0,1,0,0
24001759,2024,no_merits_grant,3,0,0,0,3,0
24001760,2024,no_merits_grant,1,0,0,0,1,0
24001761,2024,merits_grant,1,1,0,0,0,0
24001762,2024,merits_grant,2,1,0,1,0,0
24001763,2024,no_merits_grant,5,0,0,0,5,0
24001764,2024,no_merits_grant,2,0,0,0,0,2
24001765,2024,merits_grant,4,1,0,3,0,0
24001766,2024,merits_grant,4,1,0,2,1,0
24001767,2024,merits_grant,2,2,0,0,0,0
24001768,2024,no_merits_grant,1,0,0,0,0,1
24001769,2024,merits_grant,1,1,0,0,0,0
24001770,2024,merits_grant,10,5,0,0,5,0
24001771,2024,merits_grant,1,1,0,0,0,0
24001772,2024,no_merits_grant,5,0,0,0,5,0
24001773,2024,merits_grant,1,1,0,0,0,0
24001774,2024,fully_affirmed,3,0,0,3,0,0
24001775,2024,no_merits_grant,2,0,0,0,2,0
24001776,2024,no_merits_grant,1,0,0,0,1,0
24001777,2024,merits_grant,9,3,0,4,2,0
24001778,2024,no_merits_grant,3,0,0,0,3,0
24001779,2024,no_merits_grant,1,0,0,0,0,1
24001780,2024,fully_affirmed,1,0,0,1,0,0
24001781,2024,no_merits_grant,1,0,0,0,1,0
24001782,2024,no_merits_grant,3,0,0,0,0,3
24001783,2024,no_merits_grant,1,0,0,0,1,0
24001784,2024,merits_grant,4,2,0,0,2,0
24001785,2024,fully_affirmed,1,0,0,1,0,0
24001786,2024,no_merits_grant,3,0,0,0,3,0
24001787,2024,no_merits_grant,3,0,0,0,3,0
24001788,2024,merits_grant,9,2,0,0,2,5
24001789,2024,merits_grant,5,2,0,0,3,0
24001790,2024,merits_grant,2,2,0,0,0,0
24001791,2024,fully_affirmed,3,0,0,3,0,0
24001792,2024,no_merits_grant,1,0,0,0,1,0
24001793,2024,merits_grant,15,2,0,4,9,0
24001794,2024,no_merits_grant,2,0,0,0,2,0
24001795,2024,merits_grant,2,1,0,0,1,0
24001796,2024,no_merits_grant,2,0,0,0,2,0
24001797,2024,fully_affirmed,1,0,0,1,0,0
24001798,2024,fully_affirmed,2,0,0,2,0,0
24001799,2024,merits_grant,2,1,0,0,1,0
24001800,2024,merits_grant,2,1,0,1,0,0
24001801,2024,no_merits_grant,1,0,0,0,0,1
24001802,2024,no_merits_grant,1,0,0,0,1,0
24001803,2024,no_merits_grant,1,0,0,0,1,0
24001804,2024,no_merits_grant,1,0,0,0,1,0
24001805,2024,no_merits_grant,1,0,0,0,1,0
24001806,2024,merits_grant,3,1,0,0,2,0
24001807,2024,no_merits_grant,1,0,0,0,1,0
24001808,2024,no_merits_grant,1,0,0,0,1,0
24001809,2024,no_merits_grant,1,0,0,0,1,0
24001810,2024,no_merits_grant,7,0,0,1,6,0
24001811,2024,no_merits_grant,6,0,0,0,6,0
24001812,2024,no_merits_grant,14,0,0,0,14,0
24001814,2024,no_merits_grant,5,0,0,0,5,0
24001815,2024,fully_affirmed,1,0,0,1,0,0
24001816,2024,no_merits_grant,3,0,0,0,3,0
24001817,2024,no_merits_grant,4,0,0,2,2,0
24001818,2024,no_merits_grant,8,0,0,1,4,3
24001819,2024,no_merits_grant,1,0,0,0,1,0
24001820,2024,no_merits_grant,1,0,0,0,1,0
24001821,2024,merits_grant,3,2,0,0,1,0
24001822,2024,no_merits_grant,2,0,0,1,0,1
24001823,2024,no_merits_grant,2,0,0,1,1,0
24001824,2024,fully_affirmed,1,0,0,1,0,0
24001825,2024,no_merits_grant,1,0,0,0,1,0
24001826,2024,merits_grant,5,1,0,0,4,0
24001827,2024,merits_grant,3,2,0,0,1,0
24001828,2024,no_merits_grant,2,0,0,1,0,1
24001829,2024,fully_affirmed,1,0,0,1,0,0
24001830,2024,no_merits_grant,6,0,0,0,6,0
24001831,2024,no_merits_grant,1,0,0,0,1,0
24001832,2024,merits_grant,7,1,0,2,4,0
24001833,2024,merits_grant,4,2,0,0,2,0
24001834,2024,merits_grant,15,1,0,0,14,0
24001835,2024,no_merits_grant,9,0,0,0,9,0
24001836,2024,no_merits_grant,3,0,0,0,3,0
24001837,2024,no_merits_grant,2,0,0,0,2,0
24001838,2024,merits_grant,3,2,0,0,0,1
24001839,2024,fully_affirmed,1,0,0,1,0,0
24001840,2024,no_merits_grant,3,0,0,0,3,0
24001841,2024,merits_grant,1,1,0,0,0,0
24001842,2024,no_merits_grant,2,0,0,0,2,0
24001843,2024,no_merits_grant,9,0,0,7,2,0
24001844,2024,fully_affirmed,1,0,0,1,0,0
24001845,2024,merits_grant,6,4,0,0,2,0
24001846,2024,fully_affirmed,1,0,0,1,0,0
24001847,2024,no_merits_grant,9,0,0,7,2,0
24001848,2024,no_merits_grant,10,0,0,3,7,0
24001849,2024,merits_grant,5,2,0,3,0,0
24001850,2024,no_merits_grant,1,0,0,0,1,0
24001851,2024,merits_grant,2,2,0,0,0,0
24001852,2024,merits_grant,5,4,1,0,0,0
24001853,2024,merits_grant,1,1,0,0,0,0
24001854,2024,merits_grant,4,2,0,0,2,0
24001855,2024,merits_grant,1,1,0,0,0,0
24001856,2024,merits_grant,4,2,0,2,0,0
24001857,2024,merits_grant,4,1,0,0,3,0
24001858,2024,fully_affirmed,1,0,0,1,0,0
24001859,2024,merits_grant,11,1,0,5,5,0
24001860,2024,no_merits_grant,2,0,0,0,2,0
24001861,2024,merits_grant,2,1,0,1,0,0
24001862,2024,no_merits_grant,1,0,0,0,1,0
24001863,2024,no_merits_grant,3,0,0,0,3,0
24001864,2024,merits_grant,1,1,0,0,0,0
24001865,2024,no_merits_grant,5,0,0,0,5,0
24001866,2024,no_merits_grant,3,0,0,2,1,0
24001867,2024,no_merits_grant,2,0,0,1,1,0
24001868,2024,fully_affirmed,1,0,0,1,0,0
24001869,2024,no_merits_grant,2,0,0,0,2,0
24001870,2024,merits_grant,1,1,0,0,0,0
24001871,2024,merits_grant,5,2,0,1,2,0
24001872,2024,no_merits_grant,1,0,0,0,1,0
24001873,2024,merits_grant,2,1,0,0,1,0
24001874,2024,no_merits_grant,1,0,0,0,1,0
24001875,2024,no_merits_grant,1,0,0,0,1,0
24001876,2024,no_merits_grant,3,0,0,0,3,0
24001877,2024,no_merits_grant,1,0,0,0,1,0
24001878,2024,no_merits_grant,5,0,0,0,5,0
24001879,2024,no_merits_grant,4,0,0,0,4,0
24001880,2024,no_merits_grant,2,0,0,0,2,0
24001881,2024,no_merits_grant,1,0,0,0,1,0
24001882,2024,merits_grant,8,1,4,0,3,0
24001883,2024,no_merits_grant,2,0,0,1,1,0
24001884,2024,fully_affirmed,1,0,0,1,0,0
24001885,2024,no_merits_grant,1,0,0,0,1,0
24001886,2024,merits_grant,2,2,0,0,0,0
24001887,2024,merits_grant,1,1,0,0,0,0
24001888,2024,merits_grant,1,1,0,0,0,0
24001889,2024,merits_grant,7,3,0,0,4,0
24001890,2024,fully_affirmed,1,0,0,1,0,0
24001891,2024,merits_grant,2,1,0,0,1,0
24001892,2024,no_merits_grant,1,0,0,0,1,0
24001893,2024,no_merits_grant,1,0,0,0,1,0
24001894,2024,fully_affirmed,1,0,0,1,0,0
24001895,2024,no_merits_grant,2,0,0,0,2,0
24001896,2024,fully_affirmed,1,0,0,1,0,0
24001897,2024,merits_grant,1,1,0,0,0,0
24001898,2024,merits_grant,5,3,0,0,2,0
24001899,2024,fully_affirmed,2,0,0,2,0,0
24001900,2024,merits_grant,5,4,0,0,1,0
24001901,2024,fully_affirmed,1,0,0,1,0,0
24001902,2024,merits_grant,2,2,0,0,0,0
24001903,2024,fully_affirmed,1,0,0,1,0,0
24001904,2024,no_merits_grant,1,0,0,0,1,0
24001905,2024,merits_grant,3,1,0,0,2,0
24001906,2024,merits_grant,15,4,0,0,11,0
24001907,2024,merits_grant,8,1,0,2,5,0
24001908,2024,no_merits_grant,1,0,0,0,1,0
24001909,2024,no_merits_grant,1,0,0,0,1,0
24001910,2024,no_merits_grant,7,0,0,0,7,0
24001911,2024,no_disposition_parsed,0,0,0,0,0,0
24001912,2024,no_merits_grant,1,0,0,0,0,1
24001913,2024,merits_grant,2,1,0,0,1,0
24001914,2024,fully_affirmed,1,0,0,1,0,0
24001915,2024,no_merits_grant,6,0,0,0,6,0
24001916,2024,no_merits_grant,1,0,0,0,1,0
24001917,2024,fully_affirmed,1,0,0,1,0,0
24001918,2024,no_merits_grant,2,0,0,0,2,0
24001919,2024,merits_grant,2,2,0,0,0,0
24001920,2024,merits_grant,3,1,0,0,2,0
24001921,2024,no_merits_grant,1,0,0,0,0,1
24001922,2024,no_merits_grant,5,0,0,0,5,0
24001923,2024,no_disposition_parsed,0,0,0,0,0,0
24001924,2024,no_merits_grant,3,0,0,0,3,0
24001925,2024,no_merits_grant,1,0,0,0,0,1
24001926,2024,fully_affirmed,1,0,0,1,0,0
24001927,2024,no_merits_grant,4,0,0,0,4,0
24001928,2024,merits_grant,13,3,0,10,0,0
24001929,2024,no_merits_grant,6,0,0,0,0,6
24001930,2024,no_merits_grant,1,0,0,0,1,0
24001931,2024,no_merits_grant,4,0,0,0,4,0
24001932,2024,no_merits_grant,2,0,0,0,2,0
24001933,2024,merits_grant,19,1,0,11,7,0
24001934,2024,no_merits_grant,3,0,0,2,1,0
24001935,2024,merits_grant,3,2,0,1,0,0
24001936,2024,merits_grant,2,1,0,0,1,0
24001937,2024,merits_grant,4,3,0,1,0,0
24001938,2024,no_merits_grant,2,0,0,0,2,0
24001939,2024,no_merits_grant,2,0,0,0,2,0
24001940,2024,no_merits_grant,1,0,0,0,1,0
24001941,2024,no_merits_grant,3,0,0,0,3,0
24001942,2024,no_merits_grant,1,0,0,0,1,0
24001943,2024,no_merits_grant,1,0,0,0,1,0
24001944,2024,merits_grant,6,2,0,4,0,0
24001945,2024,fully_affirmed,1,0,0,1,0,0
24001946,2024,merits_grant,6,1,0,3,2,0
24001947,2024,fully_affirmed,5,0,0,5,0,0
24001948,2024,fully_affirmed,1,0,0,1,0,0
24001949,2024,merits_grant,9,6,0,0,3,0
24001950,2024,no_merits_grant,2,0,0,0,2,0
24001951,2024,merits_grant,1,1,0,0,0,0
24001952,2024,no_merits_grant,1,0,0,0,1,0
24001953,2024,merits_grant,2,1,0,1,0,0
24001954,2024,no_merits_grant,5,0,0,0,5,0
24001955,2024,fully_affirmed,2,0,0,2,0,0
24001956,2024,merits_grant,1,1,0,0,0,0
24001957,2024,fully_affirmed,1,0,0,1,0,0
24001958,2024,merits_grant,4,3,0,0,1,0
24001959,2024,no_merits_grant,1,0,0,0,1,0
24001960,2024,no_merits_grant,1,0,0,0,1,0
24001961,2024,fully_affirmed,3,0,0,3,0,0
24001962,2024,no_merits_grant,2,0,0,0,2,0
24001963,2024,no_merits_grant,5,0,0,1,4,0
24001964,2024,merits_grant,2,2,0,0,0,0
24001965,2024,no_merits_grant,1,0,0,0,0,1
24001966,2024,fully_affirmed,2,0,0,2,0,0
24001967,2024,merits_grant,1,1,0,0,0,0
24001968,2024,fully_affirmed,3,0,0,3,0,0
24001969,2024,merits_grant,4,2,0,0,2,0
24001970,2024,fully_affirmed,1,0,0,1,0,0
24001971,2024,fully_affirmed,2,0,0,2,0,0
24001972,2024,merits_grant,2,2,0,0,0,0
24001973,2024,no_merits_grant,6,0,0,0,6,0
24001974,2024,no_merits_grant,1,0,0,0,1,0
24001975,2024,merits_grant,1,1,0,0,0,0
24001976,2024,no_merits_grant,1,0,0,0,1,0
24001977,2024,no_merits_grant,1,0,0,0,1,0
24001978,2024,merits_grant,1,1,0,0,0,0
24001979,2024,no_merits_grant,7,0,2,1,4,0
24001980,2024,merits_grant,3,1,0,1,1,0
24001981,2024,no_merits_grant,3,0,0,1,1,1
24001982,2024,merits_grant,1,1,0,0,0,0
24001983,2024,no_merits_grant,1,0,0,0,1,0
24001984,2024,no_merits_grant,2,0,0,0,2,0
24001985,2024,no_merits_grant,11,0,0,3,8,0
24001986,2024,merits_grant,8,4,0,0,0,4
24001987,2024,no_merits_grant,3,0,0,0,1,2
24001988,2024,fully_affirmed,1,0,0,1,0,0
24001989,2024,merits_grant,6,1,0,0,5,0
24001990,2024,merits_grant,2,2,0,0,0,0
24001991,2024,no_merits_grant,1,0,0,0,1,0
24001992,2024,no_merits_grant,1,0,0,0,1,0
24001993,2024,merits_grant,2,1,0,0,1,0
24001994,2024,no_merits_grant,1,0,0,0,1,0
24001995,2024,merits_grant,1,1,0,0,0,0
24001996,2024,no_merits_grant,13,0,0,0,13,0
24001997,2024,no_merits_grant,4,0,0,0,4,0
24001998,2024,merits_grant,3,2,0,1,0,0
24001999,2024,no_merits_grant,2,0,0,0,2,0
24002000,2024,merits_grant,1,1,0,0,0,0
24002001,2024,merits_grant,3,3,0,0,0,0
24002002,2024,merits_grant,1,1,0,0,0,0
24002003,2024,no_merits_grant,8,0,0,3,5,0
24002004,2024,no_merits_grant,2,0,0,0,2,0
24002005,2024,no_merits_grant,3,0,0,1,2,0
24002006,2024,fully_affirmed,1,0,0,1,0,0
24002007,2024,no_merits_grant,6,0,0,0,6,0
24002008,2024,no_merits_grant,1,0,0,0,1,0
24002009,2024,no_merits_grant,8,0,3,1,4,0
24002010,2024,fully_affirmed,1,0,0,1,0,0
24002011,2024,merits_grant,21,1,1,0,11,8
24002012,2024,fully_affirmed,1,0,0,1,0,0
24002013,2024,merits_grant,2,2,0,0,0,0
24002014,2024,merits_grant,4,2,0,0,2,0
24002015,2024,no_merits_grant,2,0,0,0,2,0
24002016,2024,merits_grant,1,1,0,0,0,0
24002017,2024,no_merits_grant,1,0,0,0,1,0
24002018,2024,no_merits_grant,1,0,0,0,1,0
24002019,2024,no_merits_grant,4,0,0,0,4,0
24002020,2024,fully_affirmed,1,0,0,1,0,0
24002021,2024,no_merits_grant,2,0,0,0,2,0
24002022,2024,no_merits_grant,10,0,0,0,10,0
24002023,2024,fully_affirmed,2,0,0,2,0,0
24002024,2024,fully_affirmed,1,0,0,1,0,0
24002025,2024,fully_affirmed,3,0,0,3,0,0
24002026,2024,no_merits_grant,2,0,0,0,2,0
24002027,2024,merits_grant,20,5,0,13,2,0
24002028,2024,no_merits_grant,4,0,0,2,2,0
24002029,2024,no_merits_grant,6,0,0,0,6,0
24002030,2024,no_merits_grant,10,0,0,0,10,0
24002031,2024,no_merits_grant,6,0,0,1,5,0
24002032,2024,no_merits_grant,1,0,0,0,1,0
24002033,2024,merits_grant,3,2,0,0,1,0
24002034,2024,no_merits_grant,3,0,0,0,3,0
24002035,2024,no_merits_grant,3,0,0,0,3,0
24002036,2024,merits_grant,1,1,0,0,0,0
24002037,2024,no_merits_grant,1,0,0,0,1,0
24002038,2024,fully_affirmed,1,0,0,1,0,0
24002039,2024,no_merits_grant,1,0,0,0,1,0
24002040,2024,no_merits_grant,1,0,0,0,1,0
24002041,2024,no_disposition_parsed,0,0,0,0,0,0
24002042,2024,no_merits_grant,2,0,0,1,1,0
24002043,2024,merits_grant,7,1,0,0,6,0
24002044,2024,merits_grant,6,5,0,0,1,0
24002045,2024,no_merits_grant,2,0,0,0,2,0
24002046,2024,no_merits_grant,1,0,0,0,1,0
24002047,2024,merits_grant,3,3,0,0,0,0
24002048,2024,fully_affirmed,1,0,0,1,0,0
24002049,2024,no_disposition_parsed,0,0,0,0,0,0
24002050,2024,merits_grant,3,1,0,2,0,0
24002051,2024,no_merits_grant,3,0,0,0,3,0
24002052,2024,merits_grant,2,1,0,0,1,0
24002053,2024,no_merits_grant,1,0,0,0,1,0
24002054,2024,merits_grant,1,1,0,0,0,0
24002055,2024,fully_affirmed,1,0,0,1,0,0
24002056,2024,no_merits_grant,2,0,0,1,1,0
24002057,2024,fully_affirmed,1,0,0,1,0,0
24002058,2024,fully_affirmed,3,0,0,3,0,0
24002059,2024,merits_grant,2,1,0,0,1,0
24002060,2024,no_merits_grant,5,0,0,0,5,0
24002061,2024,merits_grant,12,3,0,0,9,0
24002062,2024,no_merits_grant,1,0,0,0,0,1
24002063,2024,no_merits_grant,2,0,0,1,1,0
24002064,2024,no_merits_grant,3,0,0,0,3,0
24002065,2024,merits_grant,10,1,2,3,4,0
24002066,2024,no_merits_grant,8,0,0,6,2,0
24002067,2024,no_merits_grant,2,0,0,0,2,0
24002068,2024,merits_grant,3,1,0,2,0,0
24002069,2024,fully_affirmed,1,0,0,1,0,0
24002070,2024,fully_affirmed,1,0,0,1,0,0
24002071,2024,merits_grant,1,1,0,0,0,0
24002072,2024,no_merits_grant,1,0,0,0,0,1
24002073,2024,no_merits_grant,2,0,0,0,1,1
24002074,2024,merits_grant,4,2,0,2,0,0
24002075,2024,merits_grant,4,1,0,1,2,0
24002076,2024,merits_grant,10,8,0,2,0,0
24002077,2024,merits_grant,7,2,0,0,5,0
24002078,2024,merits_grant,4,1,0,0,3,0
24002079,2024,no_merits_grant,5,0,0,0,5,0
24002080,2024,no_merits_grant,2,0,0,1,0,1
24002081,2024,merits_grant,3,3,0,0,0,0
24002082,2024,merits_grant,5,1,0,4,0,0
24002083,2024,fully_affirmed,2,0,0,2,0,0
24002084,2024,merits_grant,5,1,0,4,0,0
24002085,2024,merits_grant,3,1,0,0,2,0
24002086,2024,no_merits_grant,5,0,0,4,1,0
24002087,2024,fully_affirmed,3,0,0,3,0,0
24002088,2024,no_merits_grant,1,0,0,0,1,0
24002089,2024,merits_grant,1,1,0,0,0,0
24002090,2024,no_merits_grant,1,0,0,0,1,0
24002091,2024,merits_grant,2,1,0,0,1,0
24002092,2024,merits_grant,1,1,0,0,0,0
24002093,2024,merits_grant,10,2,0,4,4,0
24002094,2024,merits_grant,1,1,0,0,0,0
24002095,2024,no_merits_grant,3,0,0,2,0,1
24002096,2024,merits_grant,7,3,0,1,3,0
24002097,2024,fully_affirmed,2,0,0,2,0,0
24002098,2024,merits_grant,2,1,0,0,1,0
24002099,2024,no_merits_grant,2,0,0,0,2,0
24002100,2024,no_merits_grant,2,0,0,0,2,0
24002101,2024,no_merits_grant,2,0,0,0,2,0
24002102,2024,merits_grant,8,3,0,1,4,0
24002103,2024,fully_affirmed,1,0,0,1,0,0
24002104,2024,merits_grant,3,1,0,0,2,0
24002105,2024,no_merits_grant,3,0,0,0,3,0
24002106,2024,merits_grant,26,15,0,10,0,1
24002107,2024,no_merits_grant,6,0,0,0,0,6
24002108,2024,merits_grant,1,1,0,0,0,0
24002109,2024,no_merits_grant,3,0,0,0,0,3
24002110,2024,no_merits_grant,5,0,0,4,1,0
24002111,2024,merits_grant,1,1,0,0,0,0
24002112,2024,no_merits_grant,2,0,0,0,2,0
24002113,2024,no_merits_grant,2,0,0,0,2,0
24002114,2024,no_merits_grant,1,0,0,0,1,0
24002115,2024,no_merits_grant,1,0,0,0,1,0
24002116,2024,fully_affirmed,1,0,0,1,0,0
24002117,2024,fully_affirmed,1,0,0,1,0,0
24002118,2024,no_merits_grant,6,0,0,0,6,0
24002119,2024,no_merits_grant,1,0,0,0,0,1
24002120,2024,merits_grant,3,3,0,0,0,0
24002121,2024,merits_grant,7,1,0,3,3,0
24002122,2024,merits_grant,13,4,0,5,4,0
24002123,2024,no_merits_grant,1,0,0,0,1,0
24002124,2024,no_merits_grant,6,0,0,0,6,0
24002125,2024,no_merits_grant,1,0,0,0,0,1
24002126,2024,no_merits_grant,8,0,0,0,5,3
24002127,2024,merits_grant,1,1,0,0,0,0
24002128,2024,merits_grant,5,1,0,4,0,0
24002129,2024,no_merits_grant,1,0,0,0,1,0
24002130,2024,merits_grant,15,4,0,7,4,0
24002131,2024,merits_grant,1,1,0,0,0,0
24002132,2024,fully_affirmed,1,0,0,1,0,0
24002133,2024,merits_grant,3,1,0,1,1,0
24002134,2024,fully_affirmed,2,0,0,2,0,0
24002135,2024,fully_affirmed,1,0,0,1,0,0
24002136,2024,no_merits_grant,7,0,0,0,0,7
24002137,2024,no_merits_grant,2,0,0,1,1,0
24002138,2024,no_merits_grant,1,0,0,0,1,0
24002139,2024,merits_grant,1,1,0,0,0,0
24002140,2024,no_merits_grant,3,0,0,0,3,0
24002141,2024,no_merits_grant,1,0,0,0,1,0
24002142,2024,no_merits_grant,18,0,2,0,16,0
24002143,2024,merits_grant,3,2,0,0,1,0
24002144,2024,no_merits_grant,3,0,0,0,3,0
24002145,2024,no_merits_grant,3,0,0,0,3,0
24002146,2024,merits_grant,1,1,0,0,0,0
24002147,2024,no_merits_grant,2,0,0,0,0,2
24002148,2024,no_merits_grant,1,0,0,0,1,0
24002149,2024,merits_grant,1,1,0,0,0,0
24002150,2024,no_merits_grant,1,0,0,0,1,0
24002151,2024,merits_grant,2,2,0,0,0,0
24002152,2024,merits_grant,1,1,0,0,0,0
24002153,2024,no_merits_grant,1,0,0,0,1,0
24002154,2024,no_merits_grant,4,0,0,0,4,0
24002155,2024,no_merits_grant,9,0,2,0,7,0
24002156,2024,no_merits_grant,3,0,0,0,3,0
24002157,2024,no_merits_grant,1,0,0,0,0,1
24002158,2024,fully_affirmed,1,0,0,1,0,0
24002159,2024,fully_affirmed,1,0,0,1,0,0
24002160,2024,merits_grant,7,4,0,0,3,0
24002161,2024,no_merits_grant,1,0,0,0,0,1
24002162,2024,no_merits_grant,5,0,0,1,4,0
24002163,2024,no_merits_grant,1,0,0,0,1,0
24002164,2024,no_merits_grant,4,0,0,1,3,0
24002165,2024,no_merits_grant,1,0,0,0,1,0
24002166,2024,no_merits_grant,2,0,0,1,1,0
24002167,2024,merits_grant,2,2,0,0,0,0
24002168,2024,no_disposition_parsed,0,0,0,0,0,0
24002169,2024,fully_affirmed,1,0,0,1,0,0
24002170,2024,no_merits_grant,3,0,0,0,3,0
24002171,2024,no_merits_grant,2,0,0,0,2,0
24002172,2024,no_merits_grant,2,0,0,0,2,0
24002173,2024,merits_grant,2,1,0,1,0,0
24002174,2024,no_merits_grant,1,0,0,0,1,0
24002175,2024,no_merits_grant,1,0,0,0,1,0
24002176,2024,no_merits_grant,1,0,0,0,1,0
24002177,2024,no_merits_grant,3,0,0,0,3,0
24002178,2024,no_merits_grant,6,0,0,0,6,0
24002179,2024,no_merits_grant,1,0,0,0,1,0
24002180,2024,no_merits_grant,1,0,0,0,1,0
24002181,2024,fully_affirmed,1,0,0,1,0,0
24002182,2024,merits_grant,2,1,0,1,0,0
24002183,2024,merits_grant,1,1,0,0,0,0
24002184,2024,fully_affirmed,1,0,0,1,0,0
24002185,2024,no_merits_grant,2,0,0,0,2,0
24002186,2024,merits_grant,15,2,0,0,13,0
24002187,2024,no_merits_grant,1,0,0,0,0,1
24002188,2024,no_merits_grant,1,0,0,0,1,0
24002189,2024,fully_affirmed,3,0,0,3,0,0
24002190,2024,fully_affirmed,1,0,0,1,0,0
24002191,2024,no_merits_grant,5,0,0,0,5,0
24002192,2024,no_merits_grant,3,0,0,2,1,0
24002193,2024,merits_grant,7,4,0,2,1,0
24002194,2024,no_merits_grant,2,0,0,0,2,0
24002195,2024,fully_affirmed,1,0,0,1,0,0
24002196,2024,no_merits_grant,3,0,0,0,3,0
24002197,2024,merits_grant,5,1,0,1,3,0
24002198,2024,no_merits_grant,1,0,0,0,1,0
24002199,2024,no_merits_grant,2,0,0,0,2,0
24002200,2024,no_merits_grant,13,0,0,0,13,0
24002201,2024,no_merits_grant,1,0,0,0,1,0
24002203,2024,merits_grant,4,1,0,2,1,0
24002204,2024,merits_grant,3,1,0,0,2,0
24002205,2024,fully_affirmed,2,0,0,2,0,0
24002206,2024,no_merits_grant,1,0,0,0,1,0
24002207,2024,merits_grant,6,3,0,0,3,0
24002208,2024,merits_grant,1,1,0,0,0,0
24002209,2024,no_merits_grant,5,0,0,0,5,0
24002210,2024,no_merits_grant,1,0,0,0,1,0
24002211,2024,merits_grant,6,6,0,0,0,0
24002212,2024,no_merits_grant,1,0,0,0,1,0
24002213,2024,no_merits_grant,4,0,1,0,3,0
24002214,2024,fully_affirmed,1,0,0,1,0,0
24002215,2024,no_merits_grant,9,0,0,0,9,0
24002216,2024,no_merits_grant,9,0,0,0,7,2
24002217,2024,no_merits_grant,2,0,0,0,2,0
24002218,2024,merits_grant,5,1,0,1,3,0
24002219,2024,no_merits_grant,1,0,0,0,1,0
24002220,2024,no_merits_grant,5,0,0,3,2,0
24002221,2024,merits_grant,1,1,0,0,0,0
24002222,2024,no_merits_grant,1,0,0,0,1,0
24002223,2024,no_merits_grant,1,0,0,0,1,0
24002224,2024,fully_affirmed,1,0,0,1,0,0
24002225,2024,merits_grant,4,1,0,0,3,0
24002226,2024,merits_grant,3,2,0,1,0,0
24002227,2024,no_merits_grant,1,0,0,0,1,0
24002228,2024,fully_affirmed,2,0,0,2,0,0
24002229,2024,merits_grant,2,1,0,1,0,0
24002230,2024,no_merits_grant,1,0,0,0,0,1
24002231,2024,merits_grant,7,3,0,2,2,0
24002232,2024,no_merits_grant,3,0,0,0,3,0
24002233,2024,no_merits_grant,2,0,0,0,2,0
24002234,2024,merits_grant,14,1,0,12,1,0
24002235,2024,no_merits_grant,1,0,0,0,1,0
24002236,2024,no_merits_grant,5,0,0,0,5,0
24002237,2024,merits_grant,4,1,0,2,1,0
24002238,2024,fully_affirmed,1,0,0,1,0,0
24002239,2024,no_merits_grant,2,0,0,0,2,0
24002240,2024,no_merits_grant,1,0,0,0,1,0
24002241,2024,merits_grant,3,1,0,0,2,0
24002242,2024,no_merits_grant,6,0,0,0,6,0
24002243,2024,merits_grant,2,1,0,0,1,0
24002244,2024,fully_affirmed,1,0,0,1,0,0
24002245,2024,no_merits_grant,8,0,0,2,6,0
24002246,2024,no_merits_grant,3,0,0,2,1,0
24002247,2024,no_merits_grant,3,0,0,0,3,0
24002248,2024,fully_affirmed,1,0,0,1,0,0
24002249,2024,no_merits_grant,5,0,0,0,5,0
24002250,2024,no_merits_grant,2,0,0,1,1,0
24002251,2024,no_merits_grant,6,0,0,1,5,0
24002252,2024,no_merits_grant,9,0,0,0,9,0
24002253,2024,no_merits_grant,13,0,0,2,11,0
24002254,2024,fully_affirmed,6,0,0,6,0,0
